Language, Domain, Intent, Industry, Text, Want To
Danish,Coronavirus Recommendations,Educating Children On Coronavirus,Coronavirus,_,vide hvordan du skal lære dit barn om Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Student,Coronavirus,_,gerne bede om information om anbefalinger til studerende under et udbrud af Coronavirus/COVID-19
Danish,Gatherings,Cancelling Gathering,Coronavirus,hvorfor regeringen anbefaler at forsamlinger burde aflyses.,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,hvorfor er det forbudt at samles _,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,hvorfor skal vi aflyse vores arrangement_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,"hvad er det, der gør at vi ikke kan gennemføre vores event_",vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,kan de virkelig bestemme at vi skal aflyse vores møde_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,kan folketinget overhovedet bestemme at vi ikke må gennemføre vores fest_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,hvorfor må bakken ikke åbne som normalt_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,hvordan kan det være at bakken ikke må åbne som planlagt_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,kan regeringen bestemme at superligagen ikke kan gennemføres_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,hvordan kan det være at vi ikke må spille superligaen nu_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,kan vi gennemføre vores fest selvom regeringen sige noget andet_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,hvordan kan politiet anbefale at christiania lukkes for besøgende_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,regeringen / politiet har bestemt at vi ikke må spille fodbold i fælledparden. Er det ok?_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,politiet har bestemt at festen skal lukkes pga vi er for mange. kan de det_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,superligaen er suspenderet. er det fordi det er en for stor forsamling eller hva_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,fodbold - for stor forsamling _,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,hvorfor må vi ikke spille forbold vi er jo kun  spillere_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,kan de virkelig aflyse superligaen pga corona_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,koncerten er aflyst pga corona fare. er det ok_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,vi må ikke engang gå i parken. hvordan kan det være? (for stor forsamling)?_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,vi har planlagt en familiefest. hvorfor må vi ikke det nu?_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Cancelling Gathering,Coronavirus,Vi er nogle venner som samles for at feste - hvorfor må vi ikke det?_,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Arranging Gathering,Coronavirus,jeg er står for en fest - hvad gør jeg,vide hvad du skal gøre hvis du er arrangør for en forsamling
Danish,Gatherings,Gathering Precautions,Coronavirus,vi er nogle stykker som holder en lille fest - hvad bør vi gøre?,vide hvilke foranstaltninger man burde tage når man er arrangør af en forsamling
Danish,About Coronavirus,Infection Of Pets,Coronavirus,kan min hun blive smittet,vide om kæledyr kan blive smittet med Coronavirus/COVID-19
Danish,About Coronavirus,Infected Twice,Coronavirus,er det rigtigt at man kun kan blive smittet en gang,vide om det er muligt at blive smittet mere end én gang
Danish,About Coronavirus,Mortality Rate,Coronavirus,hvormange gør af corona,vide noget om dødeligheden/dødsraten af Coronavirus/COVID-19
Danish,About Coronavirus,Infection Through Food,Coronavirus,kan jeg blive smittet via mad,vide om det er muligt at blive smittet med Coronavirus/COVID-19 gennem mad
Danish,About Coronavirus,Infection Through Food,Coronavirus,hvis kokken nyser ned i maden og jeg spiser det efterfølgende. Kan jeg så blive smittet via maden?_,vide om det er muligt at blive smittet med Coronavirus/COVID-19 gennem mad
Danish,About Coronavirus,Infection Through Food,Coronavirus,"kan der sidder noget virus på maden, så jeg bliver smittet via maden_",vide om det er muligt at blive smittet med Coronavirus/COVID-19 gennem mad
Danish,About Coronavirus,Infection Through Food,Coronavirus,Kan jeg blive smittet via embalagen på maden_,vide om det er muligt at blive smittet med Coronavirus/COVID-19 gennem mad
Danish,About Coronavirus,Infection Through Food,Coronavirus,jeg er lidt i tvivl om jeg via maden kan få corona_,vide om det er muligt at blive smittet med Coronavirus/COVID-19 gennem mad
Danish,About Coronavirus,Infection Through Food,Coronavirus,kan jeg smittes via mad_,vide om det er muligt at blive smittet med Coronavirus/COVID-19 gennem mad
Danish,About Coronavirus,Infection Through Food,Coronavirus,hvis man hoster i maden - kan det så smitte - eller skal det hele smides ud_,vide om det er muligt at blive smittet med Coronavirus/COVID-19 gennem mad
Danish,About Coronavirus,Infection Through Food,Coronavirus,kan mad være smittebærer_,vide om det er muligt at blive smittet med Coronavirus/COVID-19 gennem mad
Danish,About Coronavirus,Infection Through Food,Coronavirus,smitter maden med corona_,vide om det er muligt at blive smittet med Coronavirus/COVID-19 gennem mad
Danish,About Coronavirus,Infection Through Food,Coronavirus,kan maden i køleskabet gemme på corona og dermed smitte mig_,vide om det er muligt at blive smittet med Coronavirus/COVID-19 gennem mad
Danish,About Coronavirus,Infection Through Food,Coronavirus,kan jeg smittes via vores mad_,vide om det er muligt at blive smittet med Coronavirus/COVID-19 gennem mad
Danish,About Coronavirus,Infection Through Food,Coronavirus,kokken som har lavet maden har corona - vi har spist maden. kan det smitte_,vide om det er muligt at blive smittet med Coronavirus/COVID-19 gennem mad
Danish,About Coronavirus,Infection Through Food,Coronavirus,er lidt i tvivl om vi kan blive smittet via mad_,vide om det er muligt at blive smittet med Coronavirus/COVID-19 gennem mad
Danish,About Coronavirus,Incubation Period,Coronavirus,information om inkubationstiden på Coronavirus/COVID-19.,lære information om inkubationstiden på Coronavirus/COVID-19
Danish,About Coronavirus,Incubation Period,Coronavirus,hvad er inkubationstiden_,lære information om inkubationstiden på Coronavirus/COVID-19
Danish,About Coronavirus,Pandemic,Coronavirus,hvad er en pandemi,vide hvad en pandemi er
Danish,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,kan vi stadig handle ind,vide om du stadig kan gå på indkøb
Danish,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,kan vi stadig når i byen og hanlde_,vide om du stadig kan gå på indkøb
Danish,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,må vi godt gå ned og købe ind_,vide om du stadig kan gå på indkøb
Danish,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,må vi godt købe ind i netto_,vide om du stadig kan gå på indkøb
Danish,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,er forretningerne stadig åbne?_,vide om du stadig kan gå på indkøb
Danish,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,er det ok at gå ned og handle eller?_,vide om du stadig kan gå på indkøb
Danish,About Coronavirus,Status,Coronavirus,Hvad er status lige nu,vide hvad statussen på Coronavirus/COVID-19 er
Danish,Coronavirus Recommendations,Educating Children On Coronavirus,Coronavirus,hvordan lærer jeg mit barn om corona_,vide hvordan du skal lære dit barn om Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Educating Children On Coronavirus,Coronavirus,hvordan informerer/lærer jeg min datter om corona_,vide hvordan du skal lære dit barn om Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Mask,Coronavirus,_,know if you should be wearing a mask
Danish,Coronavirus Recommendations,Precautions,Coronavirus,Må jeg rejse til USA?,vide hvilke foranstaltninger du burde tage hvis du skal rejse
Danish,Coronavirus Recommendations,Returning From Travel,Coronavirus,_,vide hvad du skal gøre hvis du er ved at returnere fra et andet land
Danish,Coronavirus Recommendations,Postponed Surgeries,Coronavirus,Er min rygoperation blevet udskudt?,vide hvilke typer operationer er blevet udskudt
Danish,Coronavirus Recommendations,Closed Shops,Coronavirus,Er fodterapeuter lukkede?,vide hvilke typer butikker er lukket på grund af Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Sick Child,Coronavirus,Må jeg tage mit barn til lægen?,spørge om hvad du skal gøre hvis dit barn er blevet syg
Danish,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,Må jeg tage i supermarkedet? ,vide om du stadig kan gå på indkøb
Danish,Coronavirus Recommendations,Curfew,Coronavirus,Må jeg gerne gå ud i byen? ,vide om der er et udgangsforbud i effekt
Danish,Coronavirus Recommendations,Border,Coronavirus,Må jeg rejse til Tyskland,stille et spørgsmål relateret til lukningen af grænsen
Danish,About Coronavirus,What Is Coronavirus,Coronavirus,_,vide hvad Coronavirus/COVID-19 er
Danish,About Coronavirus,What Do We Know About Coronavirus,Coronavirus,_,vide hvad vi ved om Coronavirus/COVID-19
Danish,About Coronavirus,Symptoms,Coronavirus,_,know what the symptoms of being infected with Coronavirus/COVID-19 are
Danish,About Coronavirus,Methods of Transmission,Coronavirus,dfASDFsdf,know how Coronavirus/COVID-19 is transmitted
Danish,About Coronavirus,Treatment,Coronavirus,_,know how Coronavirus/COVID-19 is treated
Danish,About Coronavirus,Coronavirus Versus Influenza,Coronavirus,_,ask if Coronavirus/COVID-19 is the same as Influenza
Danish,About Coronavirus,Latest News,Coronavirus,_,ask for the latest news on Coronavirus/COVID-19
Danish,About Coronavirus,Status,Coronavirus,_,know what the status of Coronavirus/COVID-19 is
Danish,About Coronavirus,Strategy,Coronavirus,_,know what the current strategy is
Danish,About Coronavirus,Testing,Coronavirus,_,know who should be tested
Danish,About Coronavirus,Fear,Coronavirus,_,know how afraid you should be of Coronavirus/COVID-19
Danish,About Coronavirus,Incubation Period,Coronavirus,_,learn information about the incubation period of Coronavirus/COVID-19
Danish,About Coronavirus,Pandemic,Coronavirus,_,know what a pandemic is
Danish,About Coronavirus,Mortality Rate,Coronavirus,_,know about the mortality rate of Coronavirus/COVID-19
Danish,About Coronavirus,Infection Through Food,Coronavirus,_,know if it's possible to contract Coronavirus/COVID-19 through food
Danish,About Coronavirus,Infection Of Pets,Coronavirus,_,know if it's possible for pets to get infected by Coronavirus/COVID-19
Danish,About Coronavirus,Infected Twice,Coronavirus,_,know if it's possible to get infected more than once
Danish,About Coronavirus,How Many Infected,Coronavirus,_,know how many have been infected by Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Health Authority Recommendations,Coronavirus,_,know what the Health Authority recommendations are
Danish,Coronavirus Recommendations,Public Spaces,Coronavirus,_,ask for recommendations as to how to act in public spaces
Danish,Coronavirus Recommendations,Illness,Coronavirus,_,know what to do if you've fallen ill
Danish,Coronavirus Recommendations,Contact With Infected,Coronavirus,_,know what to do if you've been in contact with a person who has tested positive for Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Employer,Coronavirus,_,know what to do as an employer to protect your employees
Danish,Coronavirus Recommendations,Citizen,Coronavirus,_,know what you can do as a citizen to minimize the spread of Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Not At Risk,Coronavirus,_,know what to do as a person who does not fall within any of the known risk groups
Danish,Coronavirus Recommendations,Infection Prevention,Coronavirus,_,know how to prevent yourself from being infected
Danish,Coronavirus Recommendations,Doctor,Coronavirus,_,know when you should go to the doctor
Danish,Coronavirus Recommendations,Pet,Coronavirus,_,know what to do with your pet if you've tested positive for Coronavirus/COVID-19
Danish,Coronavirus Recommendations,People At Risk,Coronavirus,_,know who especially are at risk of infection and subsequent illness
Danish,Coronavirus Recommendations,Actions If At Risk,Coronavirus,_,know what to do if you're a part of an at risk group
Danish,Coronavirus Recommendations,Pregnant,Coronavirus,_,know what to do if you're pregnant
Danish,Coronavirus Recommendations,Swimming Hall,Coronavirus,_,know if you are at risk of infection if you go swimming in a swimming hall
Danish,Coronavirus Recommendations,Precautions,Coronavirus,_,know which precautions to take if you're going travelling
Danish,Coronavirus Recommendations,Returning From Travel,Coronavirus,_,know what to do if you're returning from travelling abroad
Danish,Coronavirus Recommendations,Postponed Surgeries,Coronavirus,_,know which types of surgeries have been postponed
Danish,Coronavirus Recommendations,Closed Shops,Coronavirus,_,know which kinds of shops are closed due to Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Sick Child,Coronavirus,_,ask what you should do if your child is sick
Danish,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,_,know if you can still purchase groceries
Danish,Coronavirus Recommendations,Curfew,Coronavirus,_,know if there's a curfew in effect
Danish,Coronavirus Recommendations,Border,Coronavirus,_,ask a question related to the closing of the border
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,_,know if you are still able to visit elderly people in their homes or carehomes
Danish,Coronavirus Recommendations,Public Transport,Coronavirus,_,know about the use of public transport during an outbreak of Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Actions At Home,Coronavirus,_,know if there are any actions you need to take at home to decrease the risk of contracting Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Educating Children On Coronavirus,Coronavirus,_,know how you should be educating your child on Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Student,Coronavirus,_,request information about the recommendations for students during an outbreak of Coronavirus/COVID-19
Danish,Employer Guidelines,Sick Employee,Coronavirus,_,know what to do if one of your employees has been infected
Danish,Employer Guidelines,Refusal To Work,Coronavirus,_,know what your options are as an employer if one of your employees is refusing to work due to Coronavirus/COVID-19
Danish,Employer Guidelines,Refusal To Travel,Coronavirus,_,know if an employee can refuse to travel due to Coronavirus/COVID-19
Danish,Employer Guidelines,Vacation,Coronavirus,_,know if scheduled vacation can be changed if an employee cannot vacation due to Coronavirus/COVID-19
Danish,Employer Guidelines,Daycare,Coronavirus,_,know what to do if an employee is unable to get anyone to care for their child if their school or institution is closed due to Coronavirus/COVID-19
Danish,Employer Guidelines,Quarantine,Coronavirus,_,know what to do if one of your employees is under quarantine
Danish,Contact,Hotline,Coronavirus,_,contact a hotline
Danish,Gatherings,Cancelling Gathering,Coronavirus,_,know why the government recommends cancelling gatherings of people
Danish,Gatherings,Arranging Gathering,Coronavirus,_,know what to do if you're arranging a gathering of people
Danish,Gatherings,Gathering Precautions,Coronavirus,_,know what precautions you can take when arranging a gathering of people
Danish,Employer Guidelines,Vacation,Coronavirus,skal jeg ændre ferie?,know if scheduled vacation can be changed if an employee cannot vacation due to Coronavirus/COVID-19
Danish,Employer Guidelines,Daycare,Coronavirus,kan man få pasning for vores børn her i ferien?,know what to do if an employee is unable to get anyone to care for their child if their school or institution is closed due to Coronavirus/COVID-19
Danish,Employer Guidelines,Quarantine,Coronavirus,What do I have to do if one of my staff has corona?,know what to do if one of your employees is under quarantine
Danish,About Coronavirus,Methods of Transmission,Coronavirus,how can i get coronavirus_,know how Coronavirus/COVID-19 is transmitted
Danish,Coronavirus Recommendations,Returning From Travel,Coronavirus,Skal jeg i karantæne,know what to do if you're returning from travelling abroad
Danish,Coronavirus Recommendations,Postponed Surgeries,Coronavirus,Er alle operationer udskydt?,know which types of surgeries have been postponed
Danish,Coronavirus Recommendations,Closed Shops,Coronavirus,Er Føtex lukket nu her?,know which kinds of shops are closed due to Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Sick Child,Coronavirus,Min dater hoster. Skal vi gå til læge,ask what you should do if your child is sick
Danish,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,Kommer der til at mangle mad?,know if you can still purchase groceries
Danish,Coronavirus Recommendations,Curfew,Coronavirus,Er vi i lockdown?,know if there's a curfew in effect
Danish,Coronavirus Recommendations,Border,Coronavirus,Kan jeg flyve ud?,ask a question related to the closing of the border
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,Kan jeg besøge på plejehjem?,know if you are still able to visit elderly people in their homes or carehomes
Danish,Coronavirus Recommendations,Public Transport,Coronavirus,Kører metroen ?,know about the use of public transport during an outbreak of Coronavirus/COVID-19
Danish,Employer Guidelines,Quarantine,Coronavirus,Hvad gør man med ansatte i karantæne?,know what to do if one of your employees is under quarantine
Danish,Contact,Hotline,Coronavirus,Telefonhjælp corona,contact a hotline
Danish,Gatherings,Cancelling Gathering,Coronavirus,Hvorfor må man ikke mødes i større grupper?,know why the government recommends cancelling gatherings of people
Danish,Gatherings,Arranging Gathering,Coronavirus,Hvad skal jeg gøre hvis jeg vil samle flere mennesker?,know what to do if you're arranging a gathering of people
Danish,Coronavirus Recommendations,Returning From Travel,Coronavirus,Hvad skal man gøre når man kommer hjem fra udlandet?,know what to do if you're returning from travelling abroad
Danish,Coronavirus Recommendations,Postponed Surgeries,Coronavirus,Hvilke operationer er blevet udskudt?,know which types of surgeries have been postponed
Danish,Coronavirus Recommendations,Closed Shops,Coronavirus,Hvilke butikker holder åbent under Coronakrisen?,know which kinds of shops are closed due to Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Sick Child,Coronavirus,Hvad skal jeg gøre hvis mit barn bliver syg?,ask what you should do if your child is sick
Danish,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,Kan jeg stadig handle dagligvarer?,know if you can still purchase groceries
Danish,About Coronavirus,Latest News,Coronavirus,Hvordan står det til med coronavirus i danmark? ,ask for the latest news on Coronavirus/COVID-19
Danish,About Coronavirus,Status,Coronavirus,Hvordan går det med corona situationen?,know what the status of Coronavirus/COVID-19 is
Danish,About Coronavirus,Strategy,Coronavirus,Hvad er retningslinjerne for coronavirus lige nu?,know what the current strategy is
Danish,About Coronavirus,Testing,Coronavirus,Hvem burde blive testet for corona?,know who should be tested
Danish,About Coronavirus,Fear,Coronavirus,Skal jeg nervøs for corona?,know how afraid you should be of Coronavirus/COVID-19
Danish,About Coronavirus,Incubation Period,Coronavirus,Hvor længe går der får man udviser symptomer på corona?,learn information about the incubation period of Coronavirus/COVID-19
Danish,About Coronavirus,Pandemic,Coronavirus,hvad er en pandemi?,know what a pandemic is
Danish,About Coronavirus,Mortality Rate,Coronavirus,hvor mange mennesker dør af corona?,know about the mortality rate of Coronavirus/COVID-19
Danish,About Coronavirus,Infection Through Food,Coronavirus,kan man blive smittet gennem madvarer?,know if it's possible to contract Coronavirus/COVID-19 through food
Danish,About Coronavirus,Infection Of Pets,Coronavirus,kan dyr blive smittet med corona? ,know if it's possible for pets to get infected by Coronavirus/COVID-19
Danish,About Coronavirus,Infected Twice,Coronavirus,kan man blive smittet flere gange?,know if it's possible to get infected more than once
Danish,About Coronavirus,How Many Infected,Coronavirus,hvor mange har corona i danmark?,know how many have been infected by Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Health Authority Recommendations,Coronavirus,hvad siger myndighederne?,know what the Health Authority recommendations are
Danish,Coronavirus Recommendations,Precautions,Coronavirus,Du skal have handsker på i toget,vide hvilke foranstaltninger du burde tage hvis du skal rejse
Danish,Coronavirus Recommendations,Mask,Coronavirus,Burde jeg bære en maske ? ,vide om du burde bære en maske
